"","WBN_GC_L_0.25","WBN_GC_H_0.25","WBN_GC_L_0.50","WBN_GC_H_0.50","WBN_GC_L_0.75","WBN_GC_H_0.75","WBN_GC_L_1.00","WBN_GC_H_1.00","WBN_EN_L_0.25","WBN_EN_H_0.25","WBN_EN_L_0.50","WBN_EN_H_0.50","WBN_EN_L_0.75","WBN_EN_H_0.75","WBN_EN_L_1.00","WBN_EN_H_1.00","WBN_LP_L_0.25","WBN_LP_H_0.25","WBN_LP_L_0.50","WBN_LP_H_0.50","WBN_LP_L_0.75","WBN_LP_H_0.75","WBN_LP_L_1.00","WBN_LP_H_1.00"
"753",-1.73669,2.01526,-1.93132,2.42497,-2.23182,2.95441,-2.64412,3.54138,-0.497479,1.21061,-1.09119,1.79152,-1.71976,2.43374,-2.36194,3.09586,-0.836456,0.821612,-1.47239,1.36484,-2.12392,1.99889,-2.77936,2.66589
"754",-1.29052,2.37962,-1.57293,2.77422,-2.03421,3.30607,-2.59815,3.90873,-0.41401,1.41417,-0.903005,2.10631,-1.50896,2.81157,-2.19078,3.52063,-1.11094,0.6561,-1.80307,1.18892,-2.50082,1.8452,-3.20102,2.53754
"755",-1.42472,2.08506,-1.86604,2.73325,-2.58401,3.47968,-3.38561,4.32541,-0.770212,1.52141,-1.55091,2.27377,-2.40823,3.18077,-3.28326,4.10531,-0.954467,1.43382,-1.76217,2.07971,-2.62135,2.98525,-3.49427,3.91323
"756",-2.36203,1.98699,-2.62218,2.58413,-3.04041,3.38518,-3.60658,4.21538,-0.76355,1.2538,-1.59645,2.02703,-2.44535,2.87789,-3.30011,3.74576,-0.933107,0.969058,-1.7603,1.80894,-2.61028,2.67682,-3.46634,3.5518
"757",-1.54444,2.10788,-1.93963,2.7931,-2.756,3.58614,-3.59572,4.43771,-0.837208,1.54622,-1.69634,2.38458,-2.56229,3.2564,-3.43125,4.1475,-1.08118,1.43447,-1.9116,2.08571,-2.75949,2.97348,-3.61529,3.89833
"758",-1.3728,2.07285,-1.65932,2.4841,-2.33741,3.02003,-3.11373,3.62399,-0.777112,1.21725,-1.55422,1.82647,-2.33134,2.53897,-3.10845,3.31183,-0.866237,1.10081,-1.52018,1.89536,-2.18571,2.69594,-2.85429,3.49922
"759",-1.4605,2.09755,-1.82659,2.51965,-2.3545,3.09203,-3.0749,3.81266,-0.7855,1.27998,-1.5794,1.99361,-2.37656,2.79433,-3.17529,3.62415,-0.878498,1.11282,-1.56156,1.93657,-2.26015,2.77503,-3.00694,3.62039
"760",-1.33872,2.07507,-1.64423,2.52323,-2.31557,3.1093,-3.08031,3.75656,-0.765478,1.22347,-1.53152,1.83907,-2.29788,2.53571,-3.06442,3.27406,-1.08671,1.09949,-1.70288,1.87645,-2.37566,2.65656,-3.06635,3.43863
"761",-2.15329,2.18149,-2.26902,2.55664,-2.5154,3.12451,-3.05115,3.78749,-0.766382,1.29629,-1.53496,1.97926,-2.30457,2.71945,-3.07476,3.48369,-0.970095,1.09662,-1.59515,1.87476,-2.28354,2.66054,-2.99348,3.45144
"762",-1.33841,2.09558,-1.64418,2.52982,-2.26529,3.09221,-3.01541,3.71505,-0.754486,1.22335,-1.51519,1.83607,-2.27809,2.53144,-3.04203,3.27101,-0.866098,1.05263,-1.52983,1.81444,-2.21385,2.5878,-2.92,3.36573
"763",-1.24841,2.64421,-1.84145,3.1212,-2.64705,3.7582,-3.4826,4.46903,-0.772424,1.53987,-1.56316,2.3804,-2.37449,3.24947,-3.20177,4.13273,-1.07943,1.1401,-1.90695,1.97431,-2.75259,2.84361,-3.60661,3.72986
"764",-1.11868,2.64413,-1.8369,3.12045,-2.64244,3.75552,-3.47779,4.4623,-0.772435,1.54061,-1.56344,2.37549,-2.3752,3.23559,-3.20281,4.10845,-1.11394,1.1371,-1.94514,1.96072,-2.79163,2.81544,-3.64553,3.68697
"765",-1.57215,1.45532,-1.90029,1.99792,-2.50492,2.76511,-3.26311,3.59749,-0.787774,1.23643,-1.58643,1.92615,-2.3899,2.73758,-3.19589,3.5823,-0.837009,1.13473,-1.54339,1.97305,-2.31482,2.82513,-3.10794,3.68296
"766",-1.5721,2.08139,-1.89778,2.49844,-2.40558,3.05417,-3.07569,3.76771,-0.783478,1.21584,-1.58232,1.8439,-2.3859,2.61655,-3.19155,3.42877,-0.889408,1.03133,-1.57526,1.82378,-2.3569,2.63789,-3.15396,3.45959
"767",-1.59417,1.42359,-2.03757,2.25504,-2.69165,3.1423,-3.48207,4.05243,-0.721127,1.39101,-1.5646,2.25135,-2.43083,3.16731,-3.30467,4.09762,-0.987297,1.29216,-1.77202,2.11297,-2.6317,3.0185,-3.50321,3.94452
"768",-1.46972,1.98357,-1.77863,2.39412,-2.25202,2.95174,-2.82502,3.5841,-0.581976,1.27192,-1.22053,1.91005,-1.888,2.5993,-2.56944,3.30622,-0.916577,0.802084,-1.58342,1.38368,-2.27801,2.07862,-2.97703,2.79643
"769",-2.24975,1.95968,-2.36866,2.41577,-2.61939,3.12851,-3.06332,3.92064,-0.635141,1.24943,-1.30148,1.95983,-1.99225,2.75706,-2.69684,3.57801,-0.935598,1.09756,-1.56658,1.88553,-2.21178,2.69251,-2.88369,3.50909
"770",-0.824398,0.869406,-1.6488,1.73881,-2.47319,2.60822,-3.29759,3.47763,-0.783618,1.45753,-1.58769,2.14162,-2.39994,2.92777,-3.21628,3.75575,-0.980123,1.11933,-1.60473,1.91717,-2.39401,2.76553,-3.20583,3.62425
"771",-1.45311,1.67367,-1.8994,2.2036,-2.64694,2.9255,-3.48316,3.78393,-0.766494,1.54173,-1.559,2.37704,-2.37184,3.23782,-3.20045,4.11124,-1.11394,1.13042,-1.94514,1.94298,-2.79165,2.80091,-3.64562,3.67459
"772",-1.33227,2.03139,-1.63515,2.43198,-2.30441,2.95668,-3.06861,3.54454,-0.763663,1.20968,-1.5281,1.7914,-2.29272,2.44803,-3.05742,3.17021,-0.847971,1.10006,-1.49017,1.87668,-2.1479,2.65499,-2.81355,3.43401
"773",-1.65799,1.37313,-1.81994,1.69286,-2.30893,2.43408,-3.06759,3.22409,-0.76337,1.16395,-1.52771,1.71334,-2.29245,2.4465,-3.05738,3.23188,-0.632431,1.11388,-1.26144,1.90676,-2.00569,2.70267,-2.76495,3.4999
"774",-1.79462,2.00175,-1.94213,2.42532,-2.44656,3.00147,-3.15332,3.66078,-0.707482,1.22819,-1.44809,1.87393,-2.20024,2.61462,-2.95745,3.38455,-0.892136,1.02865,-1.57393,1.74966,-2.2717,2.51955,-2.99676,3.29909
"775",-1.41345,2.06719,-1.8771,2.47363,-2.53204,3.01927,-3.29318,3.75003,-0.814439,1.22996,-1.63371,1.99476,-2.45509,2.86897,-3.27758,3.76363,-0.864171,1.20371,-1.52003,2.10278,-2.21789,3.0076,-3.01833,3.9141
"776",-1.46825,1.67063,-1.92676,2.35505,-2.69495,3.19797,-3.53573,4.09308,-0.871621,1.37649,-1.74604,2.22084,-2.62205,3.12404,-3.49962,4.04587,-1.00016,1.19784,-1.8402,2.10797,-2.7172,3.03178,-3.60476,3.96322
"777",-1.67635,1.80778,-1.97713,2.25573,-2.62255,3.0385,-3.37036,3.89991,-0.674682,1.38372,-1.46313,2.21223,-2.2782,3.09216,-3.10264,3.98597,-0.927307,1.29612,-1.67048,2.09453,-2.4719,2.96583,-3.29019,3.8557
"778",-2.21791,2.17662,-2.34692,2.29457,-2.54599,2.89507,-3.07353,3.66908,-0.774652,1.21703,-1.55893,1.83053,-2.34605,2.5773,-3.13439,3.37451,-0.929906,1.02997,-1.56269,1.81616,-2.26201,2.62092,-3.04155,3.43191
"779",-1.46637,1.29865,-1.74119,1.95132,-2.34158,2.70808,-3.12169,3.50025,-0.791945,1.10605,-1.58809,1.69578,-2.38549,2.50479,-3.18343,3.32491,-0.651546,1.06999,-1.41219,1.87888,-2.19987,2.69695,-2.99352,3.51802
"780",-1.24984,1.54576,-1.738,2.30752,-2.44865,3.14193,-3.22233,4.00308,-0.672317,1.37955,-1.46228,2.20028,-2.28083,3.07241,-3.10938,3.9585,-1.05293,0.826451,-1.87337,1.70155,-2.70613,2.59253,-3.54268,3.4879
"781",-1.59417,1.38655,-2.03645,2.17096,-2.66518,3.01851,-3.3984,3.89323,-0.719678,1.3824,-1.46316,2.21459,-2.27806,3.0999,-3.1023,3.99971,-0.986293,1.29052,-1.67369,2.09211,-2.47465,2.96936,-3.29284,3.86566
"782",-2.21791,2.17673,-2.34693,2.45675,-2.546,2.99494,-3.07297,3.69187,-0.774652,1.21703,-1.55893,1.83053,-2.34605,2.5773,-3.13439,3.37451,-0.856109,1.03005,-1.50481,1.8164,-2.26031,2.6213,-3.04121,3.4324
"783",-1.70672,1.85093,-1.97866,2.57437,-2.62025,3.41415,-3.40195,4.29805,-0.705387,1.41676,-1.54463,2.285,-2.41256,3.20251,-3.29008,4.13317,-0.939772,1.30211,-1.75239,2.13418,-2.61578,3.04376,-3.492,3.97132
"784",-2.2606,1.75632,-2.3883,2.18529,-2.64047,2.89601,-3.289,3.78131,-0.814775,1.24353,-1.63437,2.02164,-2.45595,2.90194,-3.27856,3.80305,-0.848862,1.20667,-1.51117,2.11097,-2.2277,3.02187,-3.02045,3.93487
"785",-1.46115,2.268,-1.82886,2.92864,-2.3584,3.66474,-3.07493,4.43768,-0.7855,1.52106,-1.5794,2.1924,-2.37656,2.93353,-3.17529,3.74505,-0.873096,1.43204,-1.55746,2.03739,-2.30777,2.84845,-3.10302,3.70448
"786",-1.42465,2.08713,-1.83298,2.51943,-2.51329,3.29862,-3.28755,4.13057,-0.774136,1.36846,-1.55951,2.17084,-2.34918,3.02753,-3.17861,3.89968,-0.95419,1.06762,-1.76381,1.88297,-2.60956,2.73806,-3.46394,3.61177
"787",-1.59903,1.89671,-2.12044,2.63028,-2.88792,3.52761,-3.72726,4.47415,-0.715679,1.49636,-1.5868,2.43653,-2.49291,3.42075,-3.41028,4.41698,-1.02824,1.18965,-1.8935,2.15097,-2.79969,3.14051,-3.71752,4.13881
"788",-1.71796,1.48011,-1.99981,2.25036,-2.62307,3.08442,-3.35258,3.94727,-0.672385,1.385,-1.46037,2.21363,-2.27582,3.09315,-3.10088,3.98645,-0.918492,1.29867,-1.65701,2.10197,-2.45743,2.97498,-3.27583,3.86533
"789",-1.47297,1.29857,-1.76833,1.95333,-2.36238,2.71407,-3.14105,3.51008,-0.79578,1.09991,-1.59602,1.70795,-2.3976,2.51747,-3.19976,3.33973,-0.883729,0.883392,-1.60623,1.69764,-2.39499,2.52066,-3.19263,3.34566
"790",-2.32411,2.10068,-2.593,2.65285,-3.06174,3.47801,-3.72811,4.35096,-0.8159,1.29024,-1.69137,2.12587,-2.58168,3.03759,-3.47754,3.9658,-0.940297,1.09769,-1.7925,1.9973,-2.67768,2.92562,-3.5719,3.86037
"791",-1.80271,1.04329,-1.94781,1.50368,-2.21578,2.05178,-2.62182,2.62892,-0.470561,1.13754,-0.967616,1.63965,-1.47785,2.21509,-1.99622,2.81352,-0.58619,0.774517,-1.11125,1.32075,-1.646,1.91928,-2.18433,2.53082
"792",-1.40412,2.0553,-1.83562,2.45594,-2.74752,2.99611,-3.66159,3.80011,-0.914191,1.21641,-1.82855,1.91203,-2.74296,2.84542,-3.65739,3.7886,-0.856108,1.25222,-1.52897,2.19546,-2.4398,3.13973,-3.35355,4.08439
"793",-1.33247,2.08728,-1.63476,2.49315,-2.30603,3.07334,-3.08262,3.75767,-0.782924,1.22073,-1.57221,1.84678,-2.36444,2.59141,-3.15825,3.38131,-0.848927,1.10785,-1.49821,1.91035,-2.22865,2.71976,-2.99756,3.53235
"794",-1.74272,1.16322,-1.95307,1.66914,-2.40845,2.27933,-2.96386,2.91847,-0.552224,1.16791,-1.16969,1.72549,-1.81122,2.35948,-2.46272,3.01657,-0.814616,0.780169,-1.44763,1.36022,-2.1014,2.01275,-2.76083,2.68112
"795",-1.70027,2.78237,-1.89261,3.30494,-2.19589,3.91656,-2.59208,4.57769,-0.548704,1.27251,-1.19925,1.95032,-1.91279,2.68063,-2.63795,3.42565,-0.872153,0.708576,-1.58155,1.44419,-2.3126,2.19854,-3.04725,2.95572
"796",-1.45513,1.19439,-1.85749,1.9923,-2.65042,2.84202,-3.48109,3.70892,-0.776225,1.53492,-1.56936,2.36405,-2.37893,3.21692,-3.20293,4.08103,-1.08134,1.11402,-1.90842,1.93347,-2.75166,2.77541,-3.60251,3.63285
"797",-2.31426,1.6395,-2.43733,2.37483,-2.70036,3.19851,-3.35061,4.05832,-0.672822,1.39428,-1.4652,2.22972,-2.28667,3.11511,-3.1183,4.01409,-0.896244,1.30096,-1.64416,2.11321,-2.45453,2.99406,-3.28175,3.89128
"798",-1.56312,1.85307,-2.16121,2.42768,-2.93928,3.27938,-3.7899,4.20321,-0.764655,1.45488,-1.60839,2.35793,-2.51589,3.30902,-3.43372,4.27324,-1.03293,1.15771,-1.90396,2.08429,-2.81307,3.04155,-3.73251,4.00823
"799",-1.56323,1.85333,-2.16126,2.43245,-2.93931,3.29037,-3.78992,4.21894,-0.7855,1.45715,-1.60839,2.36328,-2.51589,3.31772,-3.43372,4.28542,-1.03294,1.16082,-1.90396,2.09194,-2.81308,3.05311,-3.73251,4.02361
"800",-1.70031,2.79451,-1.98878,3.14558,-2.68261,3.63845,-3.45519,4.21866,-0.632132,1.44302,-1.41314,2.22231,-2.24027,3.07004,-3.08151,3.93223,-1.11509,0.971694,-1.81137,1.78645,-2.63949,2.63994,-3.48432,3.50458
"801",-1.49338,1.99529,-1.88029,2.4392,-2.41844,3.02943,-3.02254,3.6906,-0.588801,1.27107,-1.23373,1.93668,-1.9039,2.6629,-2.58577,3.40874,-0.878044,0.968016,-1.55616,1.51191,-2.24765,2.25211,-2.94324,3.01055
"802",-1.32995,1.62677,-1.78179,2.22042,-2.41286,3.00223,-3.19645,3.8771,-0.778664,1.32842,-1.58289,2.13843,-2.39465,3.02148,-3.20951,3.92407,-0.887977,0.951757,-1.6238,1.85787,-2.43205,2.7729,-3.24734,3.6905
"803",-1.50759,2.08426,-1.82823,2.49933,-2.37572,3.03418,-3.10073,3.63461,-0.769021,1.21502,-1.54546,1.82664,-2.32524,2.55616,-3.10677,3.33206,-0.880475,1.10394,-1.5209,1.89275,-2.19539,2.68788,-2.94465,3.48619
"804",-1.47963,2.08495,-1.83893,2.50096,-2.36565,3.03569,-2.96448,3.63048,-0.527752,1.27859,-1.11381,1.93661,-1.74118,2.64792,-2.40181,3.37572,-0.880468,0.776385,-1.52202,1.43058,-2.1915,2.16143,-2.87148,2.90064
"805",-1.81655,0.982625,-1.97767,1.65141,-2.36057,2.4301,-3.08963,3.21843,-0.769759,1.09464,-1.54095,1.63962,-2.31264,2.41076,-3.08455,3.20036,-0.950339,1.09894,-1.47815,1.87933,-2.15137,2.66544,-2.88458,3.45448
"806",-1.4705,1.98106,-1.78662,2.38646,-2.38792,2.97315,-3.17713,3.79837,-0.778664,1.335,-1.58289,2.11953,-2.39465,2.97501,-3.20951,3.85159,-0.87569,1.17792,-1.54876,2.05755,-2.23809,2.94842,-3.03397,3.84221
"807",-1.51809,1.71235,-1.88004,2.26733,-2.55519,2.99585,-3.37517,3.85786,-0.841672,1.295,-1.68786,2.06043,-2.53581,2.94586,-3.38462,3.8616,-1.03016,1.21054,-1.66363,2.12919,-2.36359,3.05558,-3.16635,3.98479
"808",-1.62701,1.16664,-1.99416,1.90875,-2.75876,2.75973,-3.55451,3.63314,-0.774567,1.37285,-1.56223,2.16027,-2.35907,3.00416,-3.16398,3.86933,-1.07834,1.13281,-1.8465,1.96862,-2.6557,2.83366,-3.47646,3.70932
"809",-2.66481,1.55339,-2.92512,2.26344,-3.35609,3.09691,-3.89548,3.96116,-0.672417,1.4401,-1.46047,2.23101,-2.27601,3.10852,-3.10115,4.00314,-1.08353,1.29828,-1.77418,2.10232,-2.47432,2.97698,-3.27638,3.86932
"810",-2.3836,1.7425,-2.51142,2.44158,-2.78225,3.23448,-3.31817,4.07714,-0.803307,1.16626,-1.62325,1.93891,-2.44809,2.82143,-3.27498,3.71975,-0.841173,1.1048,-1.63203,1.97916,-2.4453,2.87361,-3.26616,3.77446
"811",-1.4083,1.37003,-1.86856,1.85845,-2.50559,2.46227,-3.21333,3.1746,-0.69891,1.21964,-1.43641,1.83844,-2.18695,2.56558,-2.94309,3.3231,-0.785486,0.845994,-1.52308,1.61013,-2.27914,2.38364,-3.03967,3.15998
"812",-0.704063,1.88769,-1.30929,2.5058,-1.92669,3.17601,-2.552,3.86714,-0.641207,1.51813,-1.28872,2.1666,-1.94225,2.83469,-2.60157,3.5177,-0.960088,1.41673,-1.46699,1.93894,-2.07277,2.57282,-2.71901,3.25788
"813",-2.18205,2.32986,-2.29328,2.66251,-2.73308,3.32145,-3.54193,4.16592,-0.702797,1.42499,-1.53209,2.26793,-2.40006,3.15666,-3.28115,4.0588,-1.0164,1.03717,-1.84966,1.90353,-2.72275,2.8001,-3.60701,3.70615
"814",-1.7292,1.53789,-1.98541,2.28348,-2.65969,3.12835,-3.46205,4.00353,-0.674014,1.53752,-1.46763,2.36678,-2.29022,3.22454,-3.12294,4.10641,-1.07849,1.29976,-1.89458,2.11061,-2.71994,2.99368,-3.54829,3.89495
"815",-1.52309,2.10772,-1.96782,2.52275,-2.53659,3.06194,-3.15939,3.66635,-0.562677,1.2308,-1.21843,1.86302,-1.90567,2.55832,-2.60454,3.27193,-1.00246,0.811505,-1.63593,1.44716,-2.32058,2.15203,-3.01845,2.86911
"816",-1.44168,1.64015,-1.81468,2.25,-2.72084,3.01498,-3.62849,3.88288,-0.907817,1.25908,-1.81584,1.98651,-2.72396,2.87736,-3.63212,3.81097,-0.889149,1.24964,-1.64332,2.19013,-2.45441,3.13266,-3.33995,4.07618
"817",-2.36153,1.25081,-2.6426,2.12392,-3.09624,3.04215,-3.68499,3.97382,-0.854603,1.22735,-1.70941,2.04738,-2.5643,2.96993,-3.41922,3.9097,-0.739642,1.20617,-1.46861,2.14817,-2.31663,3.09588,-3.16899,4.04521
"818",-1.56248,2.79625,-1.87644,3.14788,-2.42697,3.64182,-3.12576,4.22083,-0.753232,1.43872,-1.52144,2.14327,-2.29536,2.86794,-3.07199,3.61158,-1.1158,0.953354,-1.8135,1.72411,-2.51688,2.53016,-3.22307,3.34508
"819",-1.36431,2.08119,-1.89215,2.49603,-2.55066,3.03241,-3.25986,3.63277,-0.610001,1.27534,-1.31951,1.96321,-2.06016,2.71109,-2.8121,3.47619,-0.933834,0.851233,-1.64494,1.57638,-2.39033,2.33709,-3.14556,3.10841
"820",-1.7116,2.00513,-1.99501,2.55509,-2.61101,3.27736,-3.33096,4.09932,-0.672754,1.38858,-1.46299,2.22165,-2.28112,3.10527,-3.10897,4.00256,-0.916676,1.2993,-1.65707,2.10616,-2.46101,2.98338,-3.28285,3.87788
"821",-1.54739,1.26022,-1.88601,2.01551,-2.5385,2.8989,-3.35283,3.80417,-0.835556,1.18647,-1.67963,1.9341,-2.52662,2.82648,-3.37495,3.73723,-0.89189,1.20256,-1.59997,2.091,-2.41106,2.99901,-3.24435,3.91217
"822",-2.40165,1.44038,-2.52274,1.95995,-2.78195,2.81815,-3.43889,3.69656,-0.863743,1.10897,-1.73018,1.81611,-2.59741,2.69517,-3.46499,3.58232,-0.731245,1.17779,-1.49394,2.05903,-2.35268,2.94545,-3.21671,3.83367
"823",-1.5802,1.41043,-1.90415,2.03135,-2.641,2.88348,-3.47059,3.75827,-0.76753,1.53565,-1.55909,2.36719,-2.36901,3.2242,-3.19392,4.09376,-1.08161,1.15323,-1.90875,1.96049,-2.75189,2.80759,-3.60258,3.67285
"824",-1.59594,1.48594,-1.91929,2.02172,-2.56987,2.76053,-3.43268,3.62373,-0.86237,1.22043,-1.72647,1.88079,-2.59115,2.71494,-3.4561,3.59268,-0.923733,1.18528,-1.60316,2.06611,-2.35365,2.95118,-3.19893,3.83802
"825",-1.48674,2.08202,-1.85504,2.49423,-2.37633,3.04711,-2.97872,3.68752,-0.563881,1.26173,-1.20507,1.9352,-1.89245,2.66956,-2.59537,3.42126,-1.06593,0.829516,-1.67548,1.47027,-2.35686,2.21208,-3.06098,2.9703
"826",-1.46325,2.10545,-1.7742,2.50943,-2.23531,3.0244,-2.78049,3.5998,-0.478734,1.23008,-1.08966,1.83679,-1.73796,2.49747,-2.39907,3.17401,-0.898488,0.546203,-1.55283,1.22108,-2.22234,1.90823,-2.89518,2.59833
"827",-1.32754,2.08033,-1.81168,2.49366,-2.49046,3.02851,-3.20833,3.62798,-0.664367,1.39353,-1.37785,2.03876,-2.11393,2.75612,-2.86107,3.50403,-1.00982,0.946908,-1.67537,1.66821,-2.39598,2.42018,-3.13752,3.18491
"828",-1.32755,2.07949,-1.78486,2.49142,-2.46022,3.02492,-3.17729,3.62392,-0.680558,1.39148,-1.40004,2.02961,-2.13843,2.7412,-2.88656,3.48579,-1.00945,0.941998,-1.66937,1.67176,-2.38644,2.42741,-3.12639,3.19397
"829",-1.33895,1.97636,-1.64887,2.38346,-2.26864,2.94226,-2.99586,3.59299,-0.734767,1.21188,-1.4716,1.81424,-2.20965,2.52414,-2.94847,3.28693,-0.958206,0.930545,-1.62593,1.66526,-2.33057,2.43849,-3.04983,3.22308
"830",-1.62872,1.14142,-1.92962,1.62872,-2.45443,2.4029,-3.13825,3.1824,-0.754937,1.12985,-1.51703,1.71385,-2.2818,2.44921,-3.04785,3.21827,-0.667292,1.0791,-1.3311,1.83964,-2.08509,2.61681,-2.84692,3.39791
"831",-1.52677,1.131,-1.82522,1.72088,-2.32755,2.47764,-3.03232,3.25597,-0.754543,1.18008,-1.51576,1.81006,-2.27967,2.53185,-3.04497,3.2891,-0.731948,1.05734,-1.38316,1.82222,-2.12632,2.60059,-2.88341,3.38361
"832",-1.48674,2.08199,-1.85503,2.49394,-2.37634,3.04588,-2.9788,3.6843,-0.546764,1.26138,-1.19707,1.93348,-1.88867,2.66588,-2.59303,3.41537,-1.0685,0.80457,-1.67924,1.45514,-2.36026,2.19774,-3.06388,2.95455
"833",-2.35574,2.24317,-2.4733,2.65823,-2.71261,3.16742,-3.24461,3.74039,-0.791234,1.21439,-1.58638,1.82028,-2.38283,2.56558,-3.17986,3.37121,-0.910907,1.07132,-1.54605,1.88049,-2.22242,2.69939,-2.99141,3.52182
"834",-1.60062,2.00231,-1.93165,2.39607,-2.43408,2.92195,-3.08553,3.53947,-0.72233,1.21222,-1.45875,1.82519,-2.20131,2.56197,-2.94697,3.33911,-0.927469,0.910369,-1.612,1.63083,-2.34154,2.40791,-3.08252,3.19896
"835",-2.29125,1.79514,-2.41621,2.38451,-2.68389,3.27008,-3.30474,4.18301,-0.848709,1.23729,-1.71507,2.0217,-2.58676,2.92616,-3.46072,3.8501,-1.01009,1.1079,-1.69154,2.01388,-2.54284,2.93789,-3.41059,3.86746
"836",-2.3688,1.33431,-2.64033,2.05419,-3.0685,2.89883,-3.623,3.76656,-0.805882,1.21424,-1.61814,1.96983,-2.43322,2.82962,-3.24978,3.71009,-0.756144,1.14886,-1.40173,2.03119,-2.21542,2.92111,-3.03239,3.81331
"837",-1.42206,2.32112,-1.96898,2.81061,-2.74197,3.47116,-3.55548,4.22662,-0.877213,1.36406,-1.75476,2.14999,-2.63261,3.00448,-3.51071,3.88911,-1.03608,1.22472,-1.82947,2.13852,-2.67248,3.05599,-3.52904,3.97591
"838",-1.27312,1.45065,-1.86052,2.02927,-2.62758,2.84825,-3.44801,3.70557,-0.754401,1.32312,-1.54768,2.10463,-2.39068,2.95327,-3.24223,3.81979,-0.943631,1.05678,-1.74388,1.86304,-2.5871,2.72525,-3.44042,3.59952
"839",-1.27245,2.17724,-1.84662,2.85964,-2.64883,3.5985,-3.48379,4.36444,-0.766446,1.63959,-1.55908,2.41435,-2.37269,3.26124,-3.20266,4.13624,-1.0794,1.08815,-1.90698,1.92769,-2.75288,2.79555,-3.60739,3.67663
"840",-0.806438,5.10322,-1.61375,5.39237,-2.42187,5.82218,-3.23075,6.34883,-0.776283,1.63828,-1.5688,2.39292,-2.36973,3.16107,-3.17572,3.9423,-0.846174,1.08597,-1.55908,1.90684,-2.33833,2.74225,-3.1432,3.58259
"841",-2.28926,1.80709,-2.41305,2.25033,-2.66348,2.83941,-3.13791,3.52911,-0.77092,1.21841,-1.54897,1.84582,-2.33024,2.58203,-3.11322,3.36105,-0.855537,1.10384,-1.53346,1.89331,-2.25326,2.69026,-3.00058,3.49124
"842",-1.59931,1.4467,-1.92522,1.95425,-2.38908,2.52675,-2.9316,3.13374,-0.548475,1.16822,-1.161,1.72464,-1.79799,2.35706,-2.44505,3.01225,-0.809204,0.827167,-1.43862,1.38241,-2.0885,2.01807,-2.74373,2.67874
"843",-2.31893,1.85972,-2.44892,2.40088,-2.72468,3.30379,-3.44026,4.24184,-0.893205,1.23958,-1.7947,2.05264,-2.69896,2.98982,-3.60447,3.94535,-1.01248,1.20216,-1.69602,2.14421,-2.56559,3.09906,-3.45855,4.05876
"844",-2.29685,2.29411,-2.42251,2.63144,-2.67604,3.16032,-3.2955,3.84315,-0.712748,2.40144,-1.42624,2.67642,-2.1401,3.15445,-2.8542,3.89861,-0.866473,0.984055,-1.5583,1.81552,-2.28893,2.66478,-3.02727,3.51892
"845",-1.46742,1.32092,-1.99385,2.0223,-2.75845,2.82347,-3.55394,3.66382,-0.772955,1.37134,-1.55599,2.15429,-2.34574,2.99069,-3.14388,3.84642,-1.07832,1.125,-1.84637,1.95177,-2.65528,2.7993,-3.47557,3.65901
"846",-2.39836,1.99464,-2.5259,2.40738,-2.76838,2.98568,-3.32085,3.81026,-0.817542,1.23224,-1.64267,2.00964,-2.47078,2.89246,-3.30035,3.79491,-0.860057,1.19278,-1.51699,2.09566,-2.26593,3.00665,-3.09479,3.91993
"847",-1.62285,1.99379,-2.06131,2.39342,-2.70303,3.13288,-3.48687,4.03199,-0.721047,1.38818,-1.56442,2.24212,-2.43052,3.151,-3.30422,4.07402,-0.959354,1.29638,-1.77088,2.11043,-2.63047,3.00758,-3.5018,3.92551
"848",-2.35398,1.42199,-2.61135,2.25019,-2.99993,3.13291,-3.50904,4.03803,-0.721163,1.38902,-1.56463,2.24537,-2.43083,3.15684,-3.30464,4.08246,-0.963133,1.29145,-1.77167,2.10955,-2.6314,3.01091,-3.50289,3.93229
"849",-1.72617,1.58372,-1.88732,2.14332,-2.21835,2.7405,-2.68704,3.36003,-0.51346,1.16678,-1.08887,1.72445,-1.68556,2.35766,-2.2915,3.01309,-0.842088,0.595071,-1.43314,1.23574,-2.04094,1.89932,-2.65408,2.56944
"850",-1.31134,2.34588,-1.60134,2.83615,-2.29621,3.44158,-3.06061,4.11887,-0.765166,1.27313,-1.53141,1.96257,-2.29831,2.71713,-3.06563,3.49433,-1.00937,1.10226,-1.63076,1.88488,-2.30227,2.67522,-2.99025,3.47036
"851",-1.48402,1.01456,-1.77744,1.63101,-2.21688,2.35576,-2.924,3.10143,-0.71297,1.1004,-1.42677,1.63755,-2.14084,2.34994,-2.85505,3.0988,-0.855376,0.923233,-1.46066,1.63768,-2.13997,2.38357,-2.83795,3.13768
"852",-1.62636,1.9799,-2.06562,2.37164,-2.70619,3.12909,-3.48849,4.02973,-0.721041,1.38811,-1.5644,2.24209,-2.43049,3.15108,-3.30418,4.07421,-0.959355,1.29705,-1.77086,2.11163,-2.63043,3.00891,-3.50174,3.92695
"853",-1.59455,1.52797,-1.9225,2.0869,-2.43172,2.75964,-3.08769,3.49763,-0.725312,1.18994,-1.46684,1.8316,-2.21485,2.58582,-2.96601,3.37015,-1.0647,0.834945,-1.69961,1.58277,-2.41717,2.36844,-3.15524,3.16334
